text,label
"tr2974 will you have a great time and see you on 10 and 10 ? i have a ticket for you , bye bye",0
booking was successful . the table will be reserved for 15 minutes . reference number is : rmg9ga7o .,1
"bridge guesthouse in the centre of town , that will be inviting for a guest and have their guest list finished by 11:59 on that day . we are",0
i apologize for any inconvenience that may have occurred or could not be contained in a more appropriate time . ,0
i have 3 chinese restaurant -s located in city centre that meet your price range request . can i book one for you ?,1
the golden wok serves chinese food and is in the moderate price range . would you like their location ?,1
9 of . i file . 4do a fill ===#e081b78  for information or need help with anything else,0
tr5159 will do the search for an island in the east . if your phone number is 99012429170 the train will arrive the west at 10:32,0
"your reference number is 91wnh1r1 . for the arbury lodge guesthouse , starting tuesday for 2 nights , and 4 guests . can i assist with anything else ?",1
the earliest train is the train tr4826 .,1
how about the bridge guest house located in the south area of town ?,1
there are several chinese restaurant -s in the centre of town . what price rnge are you looking for ?,1
i now has 3 shots .,0
"thank you , goodbye .",1
have a great day too ! good bye .,1
cityroomz has my preference in particular and it has a large number of people that are interested in traveling . princess lounges is quite expensive too,0
train tr6003 out of town was very warm for 4 hour -s and then booked it for you to make your way to kenwood . you should make your way there shortly,0
bridge guest house is located at 151 hills road . would you like to book ?,1
"the yipppee food in yippsville , is it a pickled sausage or pork chop , or do you prefer which one ? if there are any , i",0
contact information number please tell us where you are travelling or how many people you are going to arrive with and how many days you are going to arrive .,0
the tr7349 or tr8085b tr8390 or tr8395c egos 1 day £10a total of 23.58 pounds depending,0
sure how many lessons or exceptions might you need to know ? i was sorry but we cannot do further post availability information at this time . contact,0
i have several inexpensive restaurant -s in different area -s of town . do you have a location preference ?,1
your booking was successful and the total fee is 300.39 gbp payable at the station . is there anything else i can help you with ?,1
"unfortunatly , and in need of more info on our programs .",0
okay you are all ready to go ! your reference number is y8v4909w . can i help you with anything else ?,1
the huntingdon marriot hotel is great !,1
the tr1892 now available for your reference),0
"alexander b1oncl b9tnqvo , all place viard , and vaard jeir river , free parking . and departing from cl",0
"unfortunatley , foundinmitown: you may not like their price range . you can do a 5 star review of the place",0
avalon does appear on the moira 25th of the dayavailable at 24:01,0
"your 1 ticket booking on the tr1911 train was successful , the total fee is 9.8 gbp payable at the station . your reference number is : o8bn9kxh .",1
"ok we have a taxi booked between kohinoor and royal spice , a red toyota . contact number is 07391598275",1
tr1612 will stay with usif you need more infoyou can text 1188807100 i hope you are okay and have a great day i hope there,0
"no sorry , i have been paying attention . before you leave , it is of the utmost importance to contact me in advance for further information .",0
absolutely your road here ?  no . not here . it is my car and it is yellowing for which you are a european . good .,0
"there address of your destination , using postal code , or by e-mail address . please do not include any contact information or phone numberif you do not",0
tr2000 takes 3min for 2km . train liverpool takes 15 minutes and costs 5ms for 11km so -book is 0134427260 . you do,0
"i'll recommend c&c academies in the area i can help you with . if your search does not seem good , feel free to let me know . there",0
therea are a lot of common household toys available today that you would prefer not to buy . do you have a preference for the necklace ? do you have a preference,0
starting at 11:07 pm) thanks me xxss for booking i do not remember anything about your phone number ? i try not to,0
5 of ?,0
the tr3456 is one that works for me and its not expensive but it does sound expensivesee this if you need it if you would like itis there,0
"your , which will do the work for you . then you can make the reservation . click on the asking number tab . call the number",0
iam sorry for interrupting your address . can i help and hear you further,0
okay i have a train that arrives at 12:07 . should i book this for you ?,1
all 2b kurtis chapman fultz . . . you must have the internet . . . . and your . . . .,0
there are ten different trains to choose from . do you have a specific time in mind ?,1
"sure , maybe there would be another process for you to contact i do have help , it is a free postcode daycare . goodbye , bye . goodbye .",0
we have 14 restaurant -s matching your query . do you have an area preference ?,1
train tr6769 | tr6769 ticket booked | you may call 013429432758 [email protected] and way you can find me .,0
