text,label
your reference number is 6793d7ed . is there anything else i can do for you ?,0
what day and time would you like to travel .,1
it is a college in the centre of town . there is no entrance fee . may i help you with anything else ?,1
"sorry , there are no tables available for your party then . perhaps another day or time ?",1
i need to know for what day and time and for how many people please,1
i was unable to book the lovell lodge for you on wednesday . do you want to try a different day or a shorter stay ?,1
what price range and area would you like to stay in ?,0
what area of town are you interested in ?,0
"cineworld cinema in the south side is located at cambridge leisure park , clifton way cb17dy and their phone number is 00872208000 . is there any other information i can get you ?",1
booking was successful . reference number is : t30yc5tl .,0
there are only two hotel -s in that area that are 4 stars . i recommend the university arms hotel . it is expensive but very nice .,0
"i am sorry , but i do not have any restaurant -s that meet those requirement -s . would you like to try another area or a different type of food ?",0
the contact number is 07069671908 .,0
i do not have anything matching your request .,0
the botanic gardens are in the centre . would you like the restaurant to also be in the center ? do you have any type of cuisine in mind ?,1
have a good night !,1
i have several museums in cambridge . what area would you like ?,0
you are welcome . have a great day .,0
"i ll need a taxi to pick you up at the restaurant , and what is your destination ?",0
"sure , it takes 17 minutes and costs 4.40 pounds .",1
the autumn house hotel is in the east area at 710 newmarket road,0
on what day could you like to travel ?,1
i found 2 that matches your criteria . would you prefer a moderate or cheap pricing ?,1
there are 21 moderate -ly priced restaurant -s in the centre of town . yippee noodle bar is a great choice . would you like to book a table ?,0
"i am sorry , there are no cheap lebanese restaurant -s in the area . would you like to try another type or price range ?",0
one second and i'll look that up for you .,1
i d be happy to help with that . what time would you like to leave the hotel and arrive at the park ?,0
i recommend castle galleries . it is free and located in the centre of town .,0
"yes , it is in the expensive price range , shall i book you a table ?",1
"got you your table , it'll be reserved for 15 minutes . your reference number is: zn0cvh11 . anything else today ?",1
"the address is pool way , whitehill road , off newmarket road . can i help you with anything else today ?",0
the first train leaving after that time leaves at 05:59 . would you like to book that ?,0
the byard art museum has no entrance fee . their phone number is 01223464646 . anything else i can help with ?,1
thank you for using our services .,0
tr5015 leaves london liverpool at 15:07 and arrives in cambridge at 15:07 .,0
"sure , what type of attraction are you interested in ?",1
what day and time would you like to book ?,0
okay . thanks for calling .,1
your reference number is f13rs8cp . can i help you with anything else today ?,0
there are 10 cheap options .,0
"how about bedouin , an african restaurant ?",1
i have booked you a table . the reference number is : b19y67kt .,1
"yes , curry garden is located in the centre and the postcode is cb21dp .",1
great . let us know if you need anything else !,1
there is a train leaving at 19:06 and arriving by 19:56 . the price is 13.20 pounds . would you like me to book it for you ?,0
there are 3 . what is your price range ?,1
you are welcome . have a great day .,0
"the tr3600 departs cambridge at 15:29 , would that suit you ?",1
there are more than 20 4-star hotel -s in cambridge . is there a particular area you would like to stay in ?,0
"there are 2 chinese restaurant -s on the north side of town , one is moderate -ly priced and the other is moderate -ly priced .",0
the huntingdon marriott hotel and university arms hotel are available . would you like me to book one for you ?,0
train id tr6310 leaves cambridge on saturday at 10:24 and arrives in cambridge at 8.08 pounds . would you like to book a ticket ?,0
booking was successful . the table will be reserved for 15 minutes . reference number is : ym6d18g2 . is there anything else i can assist you with ?,1
